date,horizon,raw_origin_gold_price,actual_target,predicted_log_return,prediction,naive_prediction,error,split
2007-10-09,10,703.5,809.5,0.13177840411663055,802.591796875,703.5,-6.908203125,train
2007-10-10,10,741.25,809.5,0.08274359256029129,805.1925659179688,741.25,-4.30743408203125,train
2007-10-11,10,741.25,809.5,0.08475285768508911,806.8121337890625,741.25,-2.6878662109375,train
2007-10-12,10,809.5,809.5,-0.006361424922943115,804.3668212890625,809.5,-5.1331787109375,train
2007-10-15,10,809.5,809.5,-0.004776350222527981,805.6427612304688,809.5,-3.85723876953125,train
2007-10-16,10,809.5,809.5,-0.0005691477563232183,809.0394287109375,809.5,-0.4605712890625,train
2007-10-17,10,809.5,809.5,-0.07573807239532471,750.4542846679688,809.5,-59.04571533203125,train
2007-10-18,10,809.5,612.0,-0.17346471548080444,680.5845336914062,809.5,68.58453369140625,train
2007-10-19,10,809.5,612.0,-0.19241636991500854,667.8077392578125,809.5,55.8077392578125,train
2007-10-22,10,809.5,669.0,-0.18963636457920074,669.6668701171875,809.5,0.6668701171875,train
2007-10-23,10,809.5,650.2999877929688,-0.1860683560371399,672.060546875,809.5,21.76055908203125,train
2007-10-24,10,809.5,663.0,-0.185944065451622,672.1441040039062,809.5,9.14410400390625,train
2007-10-25,10,809.5,663.0,-0.1658751219511032,685.76953125,809.5,22.76953125,train
2007-10-26,10,809.5,704.1500244140625,-0.1299268752336502,710.8702392578125,809.5,6.72021484375,train
2007-10-29,10,809.5,808.75,-0.05179448798298836,768.6396484375,809.5,-40.1103515625,train
2007-10-30,10,809.5,808.75,-0.017685487866401672,795.3094482421875,809.5,-13.4405517578125,train
2007-10-31,10,809.5,808.75,-0.009942075237631798,801.4917602539062,809.5,-7.25823974609375,train
2007-11-01,10,612.0,808.75,0.25649601221084595,790.9448852539062,612.0,-17.80511474609375,train
2007-11-02,10,612.0,808.75,0.2575531005859375,791.7814331054688,612.0,-16.96856689453125,train
2007-11-05,10,669.0,808.75,0.18179115653038025,802.3743286132812,669.0,-6.37567138671875,train
2007-11-06,10,650.2999877929688,808.75,0.20896455645561218,801.4306030273438,650.2999877929688,-7.31939697265625,train
2007-11-07,10,663.0,808.75,0.19585512578487396,806.4404907226562,663.0,-2.30950927734375,train
2007-11-08,10,663.0,808.75,0.18259848654270172,795.8203125,663.0,-12.9296875,train
2007-11-09,10,704.1500244140625,808.75,0.12529335916042328,798.1406860351562,704.1500244140625,-10.60931396484375,train
2007-11-12,10,808.75,808.75,-0.006628797389566898,803.40673828125,808.75,-5.34326171875,train
2007-11-13,10,808.75,808.75,-0.007375859655439854,802.8067016601562,808.75,-5.94329833984375,train
2007-11-14,10,808.75,808.75,-0.0005691477563232183,808.2898559570312,808.75,-0.46014404296875,train
2007-11-15,10,808.75,808.75,-0.006842552684247494,803.2350463867188,808.75,-5.51495361328125,train
2007-11-16,10,808.75,808.75,-0.07091019302606583,753.3875122070312,808.75,-55.36248779296875,train
2007-11-19,10,808.75,647.75,-0.15701276063919067,691.2330932617188,808.75,43.48309326171875,train
2007-11-20,10,808.75,677.25,-0.1734832376241684,679.94140625,808.75,2.69140625,train
2007-11-21,10,808.75,677.25,-0.17066718637943268,681.8588256835938,808.75,4.60882568359375,train
2007-11-22,10,808.75,647.25,-0.1564263552427292,691.6384887695312,808.75,44.38848876953125,train
2007-11-23,10,808.75,667.25,-0.08490849286317825,742.9147338867188,808.75,75.66473388671875,train
2007-11-26,10,808.75,749.5,-0.052477337419986725,767.4033203125,808.75,17.9033203125,train
2007-11-27,10,808.75,803.5,-0.03433890640735626,781.4498291015625,808.75,-22.0501708984375,train
2007-11-28,10,808.75,814.0,-0.034586865454912186,781.2560424804688,808.75,-32.74395751953125,train
2007-11-29,10,808.75,814.0,-0.004796910099685192,804.8798217773438,808.75,-9.12017822265625,train
2007-11-30,10,808.75,814.0,-0.0008384452667087317,808.0722045898438,808.75,-5.92779541015625,train
2007-12-03,10,647.75,814.0,0.21123741567134857,800.1044311523438,647.75,-13.89556884765625,train
2007-12-04,10,677.25,814.0,0.1776638776063919,808.9235229492188,677.25,-5.07647705078125,train
2007-12-05,10,677.25,814.0,0.19045855104923248,819.3399658203125,677.25,5.3399658203125,train
2007-12-06,10,647.25,814.0,0.2047542929649353,794.3204345703125,647.25,-19.6795654296875,train
2007-12-07,10,667.25,814.0,0.18137837946414948,799.9451904296875,667.25,-14.0548095703125,train
2007-12-10,10,749.5,814.0,0.04900739714503288,787.14599609375,749.5,-26.85400390625,train
2007-12-11,10,803.5,814.0,0.0019426774233579636,805.0624389648438,803.5,-8.93756103515625,train
2007-12-12,10,814.0,814.0,-0.0030094184912741184,811.5540161132812,814.0,-2.44598388671875,train
2007-12-13,10,814.0,814.0,-0.003366609336808324,811.26416015625,814.0,-2.73583984375,train
2007-12-14,10,814.0,814.0,-0.002850819146260619,811.6826782226562,814.0,-2.31732177734375,train
2007-12-17,10,814.0,814.0,-0.0032593198120594025,811.3511962890625,814.0,-2.6488037109375,train
2007-12-18,10,814.0,814.0,-0.0038876088801771402,810.8416137695312,814.0,-3.15838623046875,train
2007-12-19,10,814.0,914.75,-0.0009566142689436674,813.2216796875,814.0,-101.5283203125,train
2007-12-20,10,814.0,914.75,0.00523474533110857,818.272216796875,814.0,-96.477783203125,train
2007-12-21,10,814.0,887.75,0.015655728057026863,826.843994140625,814.0,-60.906005859375,train
2007-12-24,10,814.0,937.5,0.0070068733766674995,819.7235717773438,814.0,-117.77642822265625,train
2007-12-25,10,814.0,912.5,0.007619118317961693,820.2256469726562,814.0,-92.27435302734375,train
2007-12-26,10,814.0,822.25,0.011370809748768806,823.30859375,814.0,1.05859375,train
2007-12-27,10,814.0,880.0,0.011072708293795586,823.0632934570312,814.0,-56.93670654296875,train
2007-12-28,10,814.0,880.0,-0.002445601625367999,812.0116577148438,814.0,-67.98834228515625,train
2007-12-31,10,814.0,778.0,0.006374184973537922,819.2052001953125,814.0,41.2052001953125,train
2008-01-01,10,814.0,778.0,-0.0598425455391407,766.7169799804688,814.0,-11.28302001953125,train
2008-01-02,10,914.75,778.0,-0.20494461059570312,745.2399291992188,914.75,-32.76007080078125,train
2008-01-03,10,914.75,778.0,-0.17793583869934082,765.6422119140625,914.75,-12.3577880859375,train
2008-01-04,10,887.75,778.0,-0.12729346752166748,781.6419067382812,887.75,3.64190673828125,train
2008-01-07,10,937.5,778.0,-0.17111144959926605,790.0571899414062,937.5,12.05718994140625,train
2008-01-08,10,912.5,778.0,-0.1380101591348648,794.8694458007812,912.5,16.86944580078125,train
2008-01-09,10,822.25,778.0,-0.03074689581990242,797.3530883789062,822.25,19.35308837890625,train
2008-01-10,10,880.0,778.0,-0.1013379842042923,795.1922607421875,880.0,17.1922607421875,train
2008-01-11,10,880.0,778.0,-0.10679833590984344,790.862060546875,880.0,12.862060546875,train
2008-01-14,10,778.0,778.0,0.00013946049148216844,778.1085205078125,778.0,0.1085205078125,train
2008-01-15,10,778.0,778.0,0.0022475626319646835,779.7505493164062,778.0,1.75054931640625,train
2008-01-16,10,778.0,778.0,0.002626379020512104,780.0459594726562,778.0,2.04595947265625,train
2008-01-17,10,778.0,778.0,0.025180432945489883,797.8390502929688,778.0,19.83905029296875,train
2008-01-18,10,778.0,846.75,0.09913192689418793,859.076904296875,778.0,12.326904296875,train
2008-01-21,10,778.0,890.0,0.14432701468467712,898.7936401367188,778.0,8.79364013671875,train
2008-01-22,10,778.0,853.5,0.14797046780586243,902.0744018554688,778.0,48.57440185546875,train
2008-01-23,10,778.0,888.25,0.14390777051448822,898.4169921875,778.0,10.1669921875,train
2008-01-24,10,778.0,935.25,0.13096033036708832,886.8596801757812,778.0,-48.39031982421875,train
2008-01-25,10,778.0,935.25,0.11605096608400345,873.7354125976562,778.0,-61.51458740234375,train
2008-01-28,10,778.0,852.0,0.053468700498342514,820.7308959960938,778.0,-31.26910400390625,train
2008-01-29,10,778.0,780.0,0.0014273303095251322,779.1112670898438,778.0,-0.88873291015625,train
2008-01-30,10,778.0,780.0,-0.010482975281774998,769.8868408203125,778.0,-10.1131591796875,train
2008-01-31,10,778.0,780.0,-0.001895977882668376,776.5263671875,778.0,-3.4736328125,train
2008-02-01,10,846.75,780.0,-0.056177642196416855,800.4930419921875,846.75,20.4930419921875,train
2008-02-04,10,890.0,780.0,-0.11472483724355698,793.5341186523438,890.0,13.53411865234375,train
2008-02-05,10,853.5,780.0,-0.09092994779348373,779.3151245117188,853.5,-0.68487548828125,train
2008-02-06,10,888.25,780.0,-0.12501564621925354,783.8656005859375,888.25,3.8656005859375,train
2008-02-07,10,935.25,780.0,-0.16764716804027557,790.8961791992188,935.25,10.89617919921875,train
2008-02-08,10,935.25,780.0,-0.16272062063217163,794.8021240234375,935.25,14.8021240234375,train
2008-02-11,10,852.0,780.0,-0.0819026380777359,785.0001831054688,852.0,5.00018310546875,train
2008-02-12,10,780.0,780.0,0.0010994280455633998,780.8580322265625,780.0,0.8580322265625,train
2008-02-13,10,780.0,780.0,-0.001223752275109291,779.0460815429688,780.0,-0.95391845703125,train
2008-02-14,10,780.0,780.0,0.01372162438929081,790.7765502929688,780.0,10.77655029296875,train
2008-02-15,10,780.0,780.0,0.0657685399055481,833.0240478515625,780.0,53.0240478515625,train
2008-02-18,10,780.0,988.5,0.1263398677110672,885.0408325195312,780.0,-103.45916748046875,train
2008-02-19,10,780.0,896.5,0.15507589280605316,910.8424072265625,780.0,14.3424072265625,train
2008-02-20,10,780.0,896.5,0.14840710163116455,904.788330078125,780.0,8.288330078125,train
2008-02-21,10,780.0,879.25,0.14065265655517578,897.7993774414062,780.0,18.54937744140625,train
2008-02-22,10,780.0,934.0,0.1235821545124054,882.6034545898438,780.0,-51.39654541015625,train
2008-02-25,10,780.0,828.0,0.08092886209487915,845.7492065429688,780.0,17.74920654296875,train
2008-02-26,10,780.0,729.5,0.04937810078263283,819.481689453125,780.0,89.981689453125,train
2008-02-27,10,780.0,766.25,0.02469579689204693,799.5025024414062,780.0,33.25250244140625,train
2008-02-28,10,780.0,766.25,0.008145235478878021,786.3792114257812,780.0,20.12921142578125,train
2008-02-29,10,780.0,766.25,-0.005882551893591881,775.425048828125,780.0,9.175048828125,train
2008-03-03,10,988.5,766.25,-0.2303549200296402,785.1177368164062,988.5,18.86773681640625,train
2008-03-04,10,896.5,766.25,-0.14912515878677368,772.300048828125,896.5,6.050048828125,train
2008-03-05,10,896.5,766.25,-0.16996239125728607,756.3739624023438,896.5,-9.87603759765625,train
2008-03-06,10,879.25,766.25,-0.1636604368686676,746.5098266601562,879.25,-19.74017333984375,train
2008-03-07,10,934.0,766.25,-0.1876056045293808,774.2313842773438,934.0,7.98138427734375,train
2008-03-10,10,828.0,766.25,-0.09507143497467041,752.9070434570312,828.0,-13.34295654296875,train
2008-03-11,10,729.5,766.25,0.0024096828419715166,731.2600708007812,729.5,-34.98992919921875,train
2008-03-12,10,766.25,766.25,-0.005820277146995068,761.8031616210938,766.25,-4.44683837890625,train
2008-03-13,10,766.25,766.25,-0.0005691477563232183,765.8140258789062,766.25,-0.43597412109375,train
2008-03-14,10,766.25,766.25,-0.0016191902104765177,765.0103149414062,766.25,-1.23968505859375,train
2008-03-17,10,766.25,766.25,0.03785822167992592,795.8150024414062,766.25,29.56500244140625,train
2008-03-18,10,766.25,855.0,0.12828446924686432,871.1314697265625,766.25,16.1314697265625,train
2008-03-19,10,766.25,893.75,0.17603792250156403,913.7403564453125,766.25,19.9903564453125,train
2008-03-20,10,766.25,984.75,0.18647611141204834,923.3280639648438,766.25,-61.42193603515625,train
2008-03-21,10,766.25,905.5,0.1823856681585312,919.5589599609375,766.25,14.0589599609375,train
2008-03-24,10,766.25,931.25,0.17504973709583282,912.8378295898438,766.25,-18.41217041015625,train
2008-03-25,10,766.25,905.75,0.14982543885707855,890.10009765625,766.25,-15.64990234375,train
2008-03-26,10,766.25,805.75,0.09494660794734955,842.5685424804688,766.25,36.81854248046875,train
2008-03-27,10,766.25,805.75,0.0601935051381588,813.7896728515625,766.25,8.0396728515625,train
2008-03-28,10,766.25,741.25,0.02463919296860695,785.3643188476562,766.25,44.11431884765625,train
2008-03-31,10,766.25,773.25,-0.014826000668108463,754.973388671875,766.25,-18.276611328125,train
